pop_ani,syn2b_synteny,same_patient,mu_i,mu_j
0.277202,0.915311,False,0.000014,0.000223
0.311258,0.955173,False,0.000014,0.000203
0.538340,0.957004,False,0.000014,0.000209
0.827336,0.961132,False,0.000014,0.000200
0.401803,0.968042,False,0.000014,0.000241
0.328597,0.944256,True,0.000014,0.000019
0.988501,0.981183,True,0.000014,0.000034
0.973580,0.973375,True,0.000014,0.000019
0.988504,0.981183,True,0.000014,0.000020
0.972579,0.971273,True,0.000014,0.000022
0.728480,0.960238,True,0.000014,0.000023
0.461518,0.978389,False,0.000014,0.000020
0.968023,0.946719,False,0.000014,0.000016
0.988519,0.981183,False,0.000014,0.000011
0.987493,0.978389,False,0.000014,0.000021
0.988504,0.981183,False,0.000014,0.000021
0.988508,0.981183,False,0.000014,0.000021
0.988510,0.978418,False,0.000014,0.000024
0.988498,0.974733,False,0.000014,0.000024
0.988504,0.981183,False,0.000014,0.000020
0.968926,0.970640,False,0.000014,0.000020
0.711948,0.978418,False,0.000014,0.000010
0.988510,0.981183,False,0.000014,0.000018
0.988503,0.978389,False,0.000014,0.000022
0.480064,0.929421,False,0.000014,0.000095
0.287063,0.949206,False,0.000014,0.000023
0.702866,0.945103,False,0.000014,0.000086
0.908415,0.942559,False,0.000014,0.000073
0.298265,0.959376,False,0.000014,0.000092
0.967771,0.972685,False,0.000014,0.000098
0.988491,0.981183,False,0.000014,0.000037
0.393540,0.974733,False,0.000014,0.000091
0.631840,0.948030,False,0.000014,0.000010
0.635635,0.965467,False,0.000014,0.000119
0.349008,0.951742,False,0.000014,0.000109
0.980494,0.952105,False,0.000014,0.000060
0.279544,0.957632,False,0.000014,0.000117
0.969359,0.959363,False,0.000014,0.000116
0.422879,0.971925,False,0.000014,0.000028
0.280015,0.951248,False,0.000014,0.000182
0.988436,0.970133,False,0.000014,0.000095
0.526974,0.902719,False,0.000014,0.000248
0.340965,0.915460,False,0.000014,0.000140
0.810678,0.925995,False,0.000014,0.000171
0.682039,0.959259,False,0.000014,0.000215
0.441386,0.957576,False,0.000014,0.000169
0.968381,0.966534,False,0.000014,0.000242
0.435194,0.940216,False,0.000014,0.000143
0.967732,0.951562,False,0.000014,0.000134
0.495963,0.943387,False,0.000014,0.000191
0.671534,0.962766,False,0.000014,0.000082
0.762084,0.951248,False,0.000014,0.000203
0.956650,0.967137,False,0.000014,0.000137
0.424295,0.876649,False,0.000014,0.000184
0.492678,0.933326,False,0.000014,0.000074
0.509659,0.956883,False,0.000014,0.000169
0.767702,0.961111,False,0.000014,0.000182
0.277411,0.907497,False,0.000014,0.000223
0.311223,0.944110,False,0.000014,0.000203
0.538165,0.944207,False,0.000014,0.000209
0.828891,0.952462,False,0.000014,0.000200
0.401729,0.959259,False,0.000014,0.000241
0.328652,0.962037,True,0.000019,0.000034
0.328595,0.954438,True,0.000019,0.000019
0.328656,0.962037,True,0.000019,0.000020
0.328615,0.952295,True,0.000019,0.000022
0.327992,0.941743,True,0.000019,0.000023
0.327199,0.959313,False,0.000019,0.000020
0.328783,0.928553,False,0.000019,0.000016
0.328657,0.962037,False,0.000019,0.000011
0.328845,0.959313,False,0.000019,0.000021
0.328650,0.962037,False,0.000019,0.000021
0.328654,0.962037,False,0.000019,0.000021
0.328657,0.959367,False,0.000019,0.000024
0.328653,0.955789,False,0.000019,0.000024
0.328655,0.962037,False,0.000019,0.000020
0.328498,0.949607,False,0.000019,0.000020
0.327941,0.959367,False,0.000019,0.000010
0.328658,0.962037,False,0.000019,0.000018
0.328655,0.959313,False,0.000019,0.000022
0.327256,0.911223,False,0.000019,0.000095
0.290232,0.930960,False,0.000019,0.000023
0.314339,0.926958,False,0.000019,0.000086
0.328184,0.924246,False,0.000019,0.000073
0.298109,0.938780,False,0.000019,0.000092
0.328560,0.953735,False,0.000019,0.000098
0.328652,0.962037,False,0.000019,0.000037
0.327108,0.955789,False,0.000019,0.000091
0.328355,0.929393,False,0.000019,0.000010
0.328114,0.944954,False,0.000019,0.000119
0.327472,0.940368,False,0.000019,0.000109
0.328714,0.937273,False,0.000019,0.000060
0.279048,0.939249,False,0.000019,0.000117
0.319010,0.940592,False,0.000019,0.000116
0.327334,0.953026,False,0.000019,0.000028
0.279333,0.932988,False,0.000019,0.000182
0.328648,0.951312,False,0.000019,0.000095
0.327752,0.884148,False,0.000019,0.000248
0.326186,0.901197,False,0.000019,0.000140
0.325004,0.908150,False,0.000019,0.000171
0.328031,0.940755,False,0.000019,0.000215
0.327342,0.939170,False,0.000019,0.000169
0.328575,0.947843,False,0.000019,0.000242
0.327449,0.921857,False,0.000019,0.000143
0.318135,0.933460,False,0.000019,0.000134
0.326111,0.926886,False,0.000019,0.000191
0.327367,0.944110,False,0.000019,0.000082
0.327953,0.936446,False,0.000019,0.000203
0.328478,0.948402,False,0.000019,0.000137
0.327323,0.896926,False,0.000019,0.000184
0.328231,0.918307,False,0.000019,0.000074
0.327664,0.938277,False,0.000019,0.000169
0.327909,0.944329,False,0.000019,0.000182
0.277205,0.890488,False,0.000019,0.000223
0.310671,0.926031,False,0.000019,0.000203
0.327990,0.925830,False,0.000019,0.000209
0.327974,0.934182,False,0.000019,0.000200
0.326792,0.940755,False,0.000019,0.000241
0.985028,0.992000,True,0.000034,0.000019
0.999951,1.000000,True,0.000034,0.000020
0.984027,0.989950,True,0.000034,0.000022
0.739935,0.978447,True,0.000034,0.000023
0.461665,0.997143,False,0.000034,0.000020
0.979472,0.964628,False,0.000034,0.000016
0.999967,1.000000,False,0.000034,0.000011
0.998967,0.997143,False,0.000034,0.000021
0.999952,1.000000,False,0.000034,0.000021
0.999956,1.000000,False,0.000034,0.000021
0.999957,0.997147,False,0.000034,0.000024
0.999947,0.993360,False,0.000034,0.000024
0.999953,1.000000,False,0.000034,0.000020
0.977733,0.987377,False,0.000034,0.000020
0.723404,0.997147,False,0.000034,0.000010
0.999957,1.000000,False,0.000034,0.000018
0.999951,0.997143,False,0.000034,0.000022
0.479985,0.947014,False,0.000034,0.000095
0.287112,0.967193,False,0.000034,0.000023
0.714341,0.962996,False,0.000034,0.000086
0.919862,0.960638,False,0.000034,0.000073
0.298388,0.975700,False,0.000034,0.000092
0.979218,0.991328,False,0.000034,0.000098
0.999939,1.000000,False,0.000034,0.000037
0.393669,0.993360,False,0.000034,0.000091
0.643307,0.966433,False,0.000034,0.000010
0.647129,0.982051,False,0.000034,0.000119
0.349113,0.969814,False,0.000034,0.000109
0.991942,0.970133,False,0.000034,0.000060
0.279607,0.975733,False,0.000034,0.000117
0.980806,0.977841,False,0.000034,0.000116
0.422825,0.990515,False,0.000034,0.000028
0.280081,0.969241,False,0.000034,0.000182
0.999882,0.988649,False,0.000034,0.000095
0.526901,0.917819,False,0.000034,0.000248
0.340989,0.932359,False,0.000034,0.000140
0.822144,0.943442,False,0.000034,0.000171
0.693515,0.977480,False,0.000034,0.000215
0.441456,0.975701,False,0.000034,0.000169
0.979823,0.984926,False,0.000034,0.000242
0.435222,0.958353,False,0.000034,0.000143
0.979179,0.969844,False,0.000034,0.000134
0.496030,0.961313,False,0.000034,0.000191
0.683009,0.981132,False,0.000034,0.000082
0.773557,0.969241,False,0.000034,0.000203
0.968098,0.985572,False,0.000034,0.000137
0.424367,0.889526,False,0.000034,0.000184
0.492825,0.950734,False,0.000034,0.000074
0.509617,0.975220,False,0.000034,0.000169
0.779154,0.979357,False,0.000034,0.000182
0.277412,0.924324,False,0.000034,0.000223
0.311276,0.961936,False,0.000034,0.000203
0.538219,0.962346,False,0.000034,0.000209
0.840340,0.970473,False,0.000034,0.000200
0.401760,0.977480,False,0.000034,0.000241
0.985031,0.992000,True,0.000019,0.000020
0.969107,0.982032,True,0.000019,0.000022
0.739890,0.970685,True,0.000019,0.000023
0.461693,0.989168,False,0.000019,0.000020
0.964551,0.956976,False,0.000019,0.000016
0.985047,0.992000,False,0.000019,0.000011
0.984011,0.989168,False,0.000019,0.000021
0.985032,0.992000,False,0.000019,0.000021
0.985035,0.992000,False,0.000019,0.000021
0.985037,0.989183,False,0.000019,0.000024
0.985026,0.985436,False,0.000019,0.000024
0.985035,0.992000,False,0.000019,0.000020
0.962811,0.979459,False,0.000019,0.000020
0.723395,0.989183,False,0.000019,0.000010
0.985037,0.992000,False,0.000019,0.000018
0.985032,0.989168,False,0.000019,0.000022
0.479841,0.939494,False,0.000019,0.000095
0.287097,0.959743,False,0.000019,0.000023
0.714430,0.955363,False,0.000019,0.000086
0.911558,0.954794,False,0.000019,0.000073
0.298248,0.967925,False,0.000019,0.000092
0.964299,0.983410,False,0.000019,0.000098
0.985019,0.992000,False,0.000019,0.000037
0.393621,0.985436,False,0.000019,0.000091
0.643217,0.958691,False,0.000019,0.000010
0.647075,0.974211,False,0.000019,0.000119
0.349122,0.962430,False,0.000019,0.000109
0.977022,0.962439,False,0.000019,0.000060
0.279574,0.968019,False,0.000019,0.000117
0.965886,0.969987,False,0.000019,0.000116
0.422628,0.982636,False,0.000019,0.000028
0.280036,0.961560,False,0.000019,0.000182
0.984964,0.980768,False,0.000019,0.000095
0.526849,0.910630,False,0.000019,0.000248
0.341016,0.928803,False,0.000019,0.000140
0.822074,0.935981,False,0.000019,0.000171
0.693469,0.969716,False,0.000019,0.000215
0.441495,0.969811,False,0.000019,0.000169
0.964907,0.978958,False,0.000019,0.000242
0.435263,0.950706,False,0.000019,0.000143
0.964262,0.962105,False,0.000019,0.000134
0.496209,0.953723,False,0.000019,0.000191
0.683080,0.973307,False,0.000019,0.000082
0.773596,0.961583,False,0.000019,0.000203
0.955032,0.977729,False,0.000019,0.000137
0.424361,0.885837,False,0.000019,0.000184
0.492722,0.943185,False,0.000019,0.000074
0.509648,0.967442,False,0.000019,0.000169
0.779095,0.971584,False,0.000019,0.000182
0.277438,0.920742,False,0.000019,0.000223
0.311129,0.954319,False,0.000019,0.000203
0.538199,0.956957,False,0.000019,0.000209
0.840310,0.962801,False,0.000019,0.000200
0.401737,0.969715,False,0.000019,0.000241
0.984031,0.989950,True,0.000020,0.000022
0.739929,0.978447,True,0.000020,0.000023
0.461661,0.997143,False,0.000020,0.000020
0.979474,0.964628,False,0.000020,0.000016
0.999969,1.000000,False,0.000020,0.000011
0.998970,0.997143,False,0.000020,0.000021
0.999954,1.000000,False,0.000020,0.000021
0.999958,1.000000,False,0.000020,0.000021
0.999959,0.997147,False,0.000020,0.000024
0.999949,0.993360,False,0.000020,0.000024
0.999955,1.000000,False,0.000020,0.000020
0.977734,0.987377,False,0.000020,0.000020
0.723398,0.997147,False,0.000020,0.000010
0.999960,1.000000,False,0.000020,0.000018
0.999953,0.997143,False,0.000020,0.000022
0.479982,0.947014,False,0.000020,0.000095
0.287113,0.967193,False,0.000020,0.000023
0.714335,0.962996,False,0.000020,0.000086
0.919865,0.960638,False,0.000020,0.000073
0.298383,0.975700,False,0.000020,0.000092
0.979220,0.991328,False,0.000020,0.000098
0.999942,1.000000,False,0.000020,0.000037
0.393663,0.993360,False,0.000020,0.000091
0.643301,0.966433,False,0.000020,0.000010
0.647128,0.982051,False,0.000020,0.000119
0.349108,0.969814,False,0.000020,0.000109
0.991944,0.970133,False,0.000020,0.000060
0.279610,0.975733,False,0.000020,0.000117
0.980808,0.977841,False,0.000020,0.000116
0.422820,0.990515,False,0.000020,0.000028
0.280085,0.969241,False,0.000020,0.000182
0.999884,0.988649,False,0.000020,0.000095
0.526895,0.917819,False,0.000020,0.000248
0.340989,0.932359,False,0.000020,0.000140
0.822141,0.943442,False,0.000020,0.000171
0.693510,0.977480,False,0.000020,0.000215
0.441452,0.975701,False,0.000020,0.000169
0.979826,0.984926,False,0.000020,0.000242
0.435223,0.958353,False,0.000020,0.000143
0.979182,0.969844,False,0.000020,0.000134
0.496026,0.961313,False,0.000020,0.000191
0.683008,0.981132,False,0.000020,0.000082
0.773551,0.969241,False,0.000020,0.000203
0.968099,0.985572,False,0.000020,0.000137
0.424367,0.889526,False,0.000020,0.000184
0.492819,0.950734,False,0.000020,0.000074
0.509610,0.975220,False,0.000020,0.000169
0.779153,0.979357,False,0.000020,0.000182
0.277415,0.924324,False,0.000020,0.000223
0.311274,0.961936,False,0.000020,0.000203
0.538218,0.962346,False,0.000020,0.000209
0.840336,0.970473,False,0.000020,0.000200
0.401760,0.977480,False,0.000020,0.000241
0.724010,0.968588,True,0.000022,0.000023
0.453618,0.987130,False,0.000022,0.000020
0.963551,0.955144,False,0.000022,0.000016
0.984045,0.989950,False,0.000022,0.000011
0.983006,0.987111,False,0.000022,0.000021
0.984031,0.989950,False,0.000022,0.000021
0.984035,0.989950,False,0.000022,0.000021
0.984036,0.987132,False,0.000022,0.000024
0.984025,0.983380,False,0.000022,0.000024
0.984031,0.989950,False,0.000022,0.000020
0.961811,0.977408,False,0.000022,0.000020
0.707480,0.987132,False,0.000022,0.000010
0.984036,0.989950,False,0.000022,0.000018
0.984029,0.987111,False,0.000022,0.000022
0.472041,0.937408,False,0.000022,0.000095
0.286982,0.957422,False,0.000022,0.000023
0.698391,0.953238,False,0.000022,0.000086
0.903944,0.951076,False,0.000022,0.000073
0.298404,0.965882,False,0.000022,0.000092
0.963300,0.981359,False,0.000022,0.000098
0.984018,0.989950,False,0.000022,0.000037
0.385657,0.983380,False,0.000022,0.000091
0.635340,0.961153,False,0.000022,0.000010
0.631153,0.972273,False,0.000022,0.000119
0.348827,0.960195,False,0.000022,0.000109
0.976024,0.960320,False,0.000022,0.000060
0.279541,0.965965,False,0.000022,0.000117
0.964885,0.967944,False,0.000022,0.000116
0.414759,0.980555,False,0.000022,0.000028
0.279972,0.959435,False,0.000022,0.000182
0.983963,0.978700,False,0.000022,0.000095
0.510968,0.908388,False,0.000022,0.000248
0.340908,0.922889,False,0.000022,0.000140
0.806202,0.933939,False,0.000022,0.000171
0.677563,0.967656,False,0.000022,0.000215
0.433490,0.965916,False,0.000022,0.000169
0.963909,0.975034,False,0.000022,0.000242
0.427238,0.948916,False,0.000022,0.000143
0.970423,0.964284,False,0.000022,0.000134
0.480093,0.951787,False,0.000022,0.000191
0.667056,0.971217,False,0.000022,0.000082
0.757608,0.959496,False,0.000022,0.000203
0.952175,0.975673,False,0.000022,0.000137
0.416329,0.880380,False,0.000022,0.000184
0.484778,0.941073,False,0.000022,0.000074
0.493654,0.965567,False,0.000022,0.000169
0.763238,0.969511,False,0.000022,0.000182
0.277412,0.914914,False,0.000022,0.000223
0.311126,0.952196,False,0.000022,0.000203
0.522256,0.952573,False,0.000022,0.000209
0.824421,0.960722,False,0.000022,0.000200
0.393691,0.967688,False,0.000022,0.000241
0.461048,0.975668,False,0.000023,0.000020
0.719452,0.944183,False,0.000023,0.000016
0.739944,0.978447,False,0.000023,0.000011
0.741093,0.975668,False,0.000023,0.000021
0.739934,0.978447,False,0.000023,0.000021
0.739936,0.978447,False,0.000023,0.000021
0.739936,0.975701,False,0.000023,0.000024
0.739932,0.972037,False,0.000023,0.000024
0.739938,0.978447,False,0.000023,0.000020
0.728998,0.966104,False,0.000023,0.000020
0.722358,0.975701,False,0.000023,0.000010
0.739938,0.978447,False,0.000023,0.000018
0.739937,0.975668,False,0.000023,0.000022
0.480436,0.926948,False,0.000023,0.000095
0.287339,0.946659,False,0.000023,0.000023
0.713705,0.942576,False,0.000023,0.000086
0.723196,0.940316,False,0.000023,0.000073
0.298434,0.954771,False,0.000023,0.000092
0.729444,0.972180,False,0.000023,0.000098
0.739924,0.978447,False,0.000023,0.000037
0.393561,0.972037,False,0.000023,0.000091
0.641930,0.945635,False,0.000023,0.000010
0.647170,0.961008,False,0.000023,0.000119
0.348590,0.950950,False,0.000023,0.000109
0.739872,0.949541,False,0.000023,0.000060
0.279328,0.955046,False,0.000023,0.000117
0.720821,0.956555,False,0.000023,0.000116
0.422499,0.969241,False,0.000023,0.000028
0.279474,0.948691,False,0.000023,0.000182
0.739895,0.967463,False,0.000023,0.000095
0.526234,0.915451,False,0.000023,0.000248
0.341074,0.912884,False,0.000023,0.000140
0.726470,0.925254,False,0.000023,0.000171
0.693897,0.956653,False,0.000023,0.000215
0.441496,0.954987,False,0.000023,0.000169
0.739111,0.963889,False,0.000023,0.000242
0.435125,0.939537,False,0.000023,0.000143
0.719204,0.952570,False,0.000023,0.000134
0.496180,0.942530,False,0.000023,0.000191
0.683293,0.967377,False,0.000023,0.000082
0.740276,0.950459,False,0.000023,0.000203
0.739753,0.964486,False,0.000023,0.000137
0.424288,0.871341,False,0.000023,0.000184
0.493260,0.930451,False,0.000023,0.000074
0.509151,0.954280,False,0.000023,0.000169
0.739053,0.958498,False,0.000023,0.000182
0.277335,0.905190,False,0.000023,0.000223
0.311134,0.941591,False,0.000023,0.000203
0.537853,0.941665,False,0.000023,0.000209
0.739857,0.949902,False,0.000023,0.000200
0.401686,0.956653,False,0.000023,0.000241
0.441150,0.963697,True,0.000020,0.000016
0.461668,0.997143,True,0.000020,0.000011
0.461885,0.994293,True,0.000020,0.000021
0.461661,0.997143,True,0.000020,0.000021
0.461662,0.997143,True,0.000020,0.000021
0.461666,0.994301,True,0.000020,0.000024
0.461659,0.990528,True,0.000020,0.000024
0.461664,0.997143,True,0.000020,0.000020
0.461754,0.984532,True,0.000020,0.000020
0.461793,0.994301,True,0.000020,0.000010
0.461668,0.997143,True,0.000020,0.000018
0.461665,0.994293,True,0.000020,0.000022
0.461850,0.944292,False,0.000020,0.000095
0.286467,0.964443,False,0.000020,0.000023
0.450498,0.960257,False,0.000020,0.000086
0.461651,0.957878,False,0.000020,0.000073
0.300570,0.972906,False,0.000020,0.000092
0.461634,0.988493,False,0.000020,0.000098
0.461664,0.997143,False,0.000020,0.000037
0.393691,0.990528,False,0.000020,0.000091
0.449616,0.963658,False,0.000020,0.000010
0.466304,0.979245,False,0.000020,0.000119
0.348071,0.967053,False,0.000020,0.000109
0.461654,0.967377,False,0.000020,0.000060
0.278619,0.974800,False,0.000020,0.000117
0.452052,0.975027,False,0.000020,0.000116
0.422746,0.987686,False,0.000020,0.000028
0.278944,0.966489,False,0.000020,0.000182
0.461641,0.985830,False,0.000020,0.000095
0.461928,0.915227,False,0.000020,0.000248
0.341544,0.929722,False,0.000020,0.000140
0.452734,0.940760,False,0.000020,0.000171
0.461806,0.974699,False,0.000020,0.000215
0.441225,0.972933,False,0.000020,0.000169
0.461628,0.982124,False,0.000020,0.000242
0.434796,0.955617,False,0.000020,0.000143
0.451229,0.967083,False,0.000020,0.000134
0.457041,0.958572,False,0.000020,0.000191
0.463341,0.978331,False,0.000020,0.000082
0.464333,0.966489,False,0.000020,0.000203
0.461566,0.982764,False,0.000020,0.000137
0.424826,0.887029,False,0.000020,0.000184
0.461514,0.948008,False,0.000020,0.000074
0.451704,0.972534,False,0.000020,0.000169
0.461751,0.976573,False,0.000020,0.000182
0.278012,0.921722,False,0.000020,0.000223
0.310774,0.959205,False,0.000020,0.000203
0.462173,0.959576,False,0.000020,0.000209
0.461624,0.967720,False,0.000020,0.000200
0.401217,0.974699,False,0.000020,0.000241
0.979490,0.964628,True,0.000016,0.000011
0.978439,0.961886,True,0.000016,0.000021
0.979478,0.964628,True,0.000016,0.000021
0.979479,0.964628,True,0.000016,0.000021
0.979482,0.961936,True,0.000016,0.000024
0.979470,0.958333,True,0.000016,0.000024
0.979476,0.964628,True,0.000016,0.000020
0.957254,0.951515,True,0.000016,0.000020
0.702918,0.961936,True,0.000016,0.000010
0.979483,0.964628,True,0.000016,0.000018
0.979474,0.961886,True,0.000016,0.000022
0.459490,0.915210,False,0.000016,0.000095
0.287020,0.936817,False,0.000016,0.000023
0.693825,0.929288,False,0.000016,0.000086
0.899386,0.926569,False,0.000016,0.000073
0.298393,0.941396,False,0.000016,0.000092
0.958744,0.956303,False,0.000016,0.000098
0.979465,0.964628,False,0.000016,0.000037
0.393624,0.958333,False,0.000016,0.000091
0.622809,0.932279,False,0.000016,0.000010
0.626574,0.947431,False,0.000016,0.000119
0.349158,0.935804,False,0.000016,0.000109
0.971465,0.936198,False,0.000016,0.000060
0.279628,0.941667,False,0.000016,0.000117
0.960334,0.943130,False,0.000016,0.000116
0.422700,0.955556,False,0.000016,0.000028
0.280083,0.935371,False,0.000016,0.000182
0.979408,0.953826,False,0.000016,0.000095
0.506398,0.889456,False,0.000016,0.000248
0.340878,0.900109,False,0.000016,0.000140
0.806912,0.916501,False,0.000016,0.000171
0.672998,0.943194,False,0.000016,0.000215
0.440767,0.943342,False,0.000016,0.000169
0.959350,0.950329,False,0.000016,0.000242
0.433407,0.929484,False,0.000016,0.000143
0.958713,0.935894,False,0.000016,0.000134
0.475547,0.927895,False,0.000016,0.000191
0.662484,0.946579,False,0.000016,0.000082
0.753042,0.938853,False,0.000016,0.000203
0.947625,0.950896,False,0.000016,0.000137
0.423728,0.861855,False,0.000016,0.000184
0.472339,0.917426,False,0.000016,0.000074
0.500884,0.943406,False,0.000016,0.000169
0.758682,0.945026,False,0.000016,0.000182
0.277480,0.895839,False,0.000016,0.000223
0.311375,0.931818,False,0.000016,0.000203
0.517680,0.928222,False,0.000016,0.000209
0.819864,0.936573,False,0.000016,0.000200
0.401819,0.943194,False,0.000016,0.000241
0.998986,0.997143,True,0.000011,0.000021
0.999971,1.000000,True,0.000011,0.000021
0.999974,1.000000,True,0.000011,0.000021
0.999975,0.997147,True,0.000011,0.000024
0.999965,0.993360,True,0.000011,0.000024
0.999971,1.000000,True,0.000011,0.000020
0.977749,0.987377,True,0.000011,0.000020
0.723413,0.997147,True,0.000011,0.000010
0.999976,1.000000,True,0.000011,0.000018
0.999969,0.997143,True,0.000011,0.000022
0.479990,0.947014,False,0.000011,0.000095
0.287113,0.967193,False,0.000011,0.000023
0.714350,0.962996,False,0.000011,0.000086
0.919880,0.960638,False,0.000011,0.000073
0.298389,0.975700,False,0.000011,0.000092
0.979236,0.991328,False,0.000011,0.000098
0.999958,1.000000,False,0.000011,0.000037
0.393667,0.993360,False,0.000011,0.000091
0.643310,0.966433,False,0.000011,0.000010
0.647137,0.982051,False,0.000011,0.000119
0.349111,0.969814,False,0.000011,0.000109
0.991960,0.970133,False,0.000011,0.000060
0.279612,0.975733,False,0.000011,0.000117
0.980824,0.977841,False,0.000011,0.000116
0.422827,0.990515,False,0.000011,0.000028
0.280083,0.969241,False,0.000011,0.000182
0.999900,0.988649,False,0.000011,0.000095
0.526903,0.917819,False,0.000011,0.000248
0.340991,0.932359,False,0.000011,0.000140
0.822156,0.943442,False,0.000011,0.000171
0.693524,0.977480,False,0.000011,0.000215
0.441455,0.975701,False,0.000011,0.000169
0.979842,0.984926,False,0.000011,0.000242
0.435227,0.958353,False,0.000011,0.000143
0.979198,0.969844,False,0.000011,0.000134
0.496030,0.961313,False,0.000011,0.000191
0.683018,0.981132,False,0.000011,0.000082
0.773567,0.969241,False,0.000011,0.000203
0.968114,0.985572,False,0.000011,0.000137
0.424370,0.889526,False,0.000011,0.000184
0.492826,0.950734,False,0.000011,0.000074
0.509617,0.975220,False,0.000011,0.000169
0.779168,0.979357,False,0.000011,0.000182
0.277418,0.924324,False,0.000011,0.000223
0.311274,0.961936,False,0.000011,0.000203
0.538224,0.962346,False,0.000011,0.000209
0.840352,0.970473,False,0.000011,0.000200
0.401769,0.977480,False,0.000011,0.000241
0.998971,0.997143,True,0.000021,0.000021
0.998975,0.997143,True,0.000021,0.000021
0.998976,0.994301,True,0.000021,0.000024
0.998966,0.990528,True,0.000021,0.000024
0.998972,0.997143,True,0.000021,0.000020
0.976695,0.984532,True,0.000021,0.000020
0.724528,0.994301,True,0.000021,0.000010
0.998977,0.997143,True,0.000021,0.000018
0.998970,0.994293,True,0.000021,0.000022
0.480391,0.944292,False,0.000021,0.000095
0.287164,0.964443,False,0.000021,0.000023
0.714656,0.960257,False,0.000021,0.000086
0.918681,0.957878,False,0.000021,0.000073
0.298421,0.972906,False,0.000021,0.000092
0.978185,0.988493,False,0.000021,0.000098
0.998959,0.997143,False,0.000021,0.000037
0.393896,0.990528,False,0.000021,0.000091
0.644015,0.963633,False,0.000021,0.000010
0.647132,0.979245,False,0.000021,0.000119
0.349260,0.967053,False,0.000021,0.000109
0.990941,0.967377,False,0.000021,0.000060
0.279622,0.972969,False,0.000021,0.000117
0.979778,0.975008,False,0.000021,0.000116
0.422851,0.987686,False,0.000021,0.000028
0.280087,0.966489,False,0.000021,0.000182
0.998901,0.985830,False,0.000021,0.000095
0.527395,0.915227,False,0.000021,0.000248
0.341212,0.929722,False,0.000021,0.000140
0.822856,0.940749,False,0.000021,0.000171
0.693839,0.974699,False,0.000021,0.000215
0.441903,0.972933,False,0.000021,0.000169
0.981600,0.982124,False,0.000021,0.000242
0.435425,0.955587,False,0.000021,0.000143
0.978147,0.967057,False,0.000021,0.000134
0.496599,0.958562,False,0.000021,0.000191
0.683180,0.978331,False,0.000021,0.000082
0.773945,0.966489,False,0.000021,0.000203
0.967037,0.984628,False,0.000021,0.000137
0.424778,0.887016,False,0.000021,0.000184
0.493406,0.948008,False,0.000021,0.000074
0.509676,0.972425,False,0.000021,0.000169
0.780473,0.976573,False,0.000021,0.000182
0.277385,0.921722,False,0.000021,0.000223
0.311318,0.959205,False,0.000021,0.000203
0.538218,0.959576,False,0.000021,0.000209
0.841813,0.967720,False,0.000021,0.000200
0.402006,0.974699,False,0.000021,0.000241
0.999959,1.000000,True,0.000021,0.000021
0.999960,0.997147,True,0.000021,0.000024
0.999950,0.993360,True,0.000021,0.000024
0.999956,1.000000,True,0.000021,0.000020
0.977735,0.987377,True,0.000021,0.000020
0.723405,0.997147,True,0.000021,0.000010
0.999961,1.000000,True,0.000021,0.000018
0.999954,0.997143,True,0.000021,0.000022
0.479985,0.947014,False,0.000021,0.000095
0.287110,0.967193,False,0.000021,0.000023
0.714341,0.962996,False,0.000021,0.000086
0.919866,0.960638,False,0.000021,0.000073
0.298389,0.975700,False,0.000021,0.000092
0.979221,0.991328,False,0.000021,0.000098
0.999943,1.000000,False,0.000021,0.000037
0.393663,0.993360,False,0.000021,0.000091
0.643304,0.966433,False,0.000021,0.000010
0.647128,0.982051,False,0.000021,0.000119
0.349110,0.969814,False,0.000021,0.000109
0.991945,0.970133,False,0.000021,0.000060
0.279610,0.975733,False,0.000021,0.000117
0.980811,0.977841,False,0.000021,0.000116
0.422823,0.990515,False,0.000021,0.000028
0.280080,0.969241,False,0.000021,0.000182
0.999885,0.988649,False,0.000021,0.000095
0.526895,0.917819,False,0.000021,0.000248
0.340994,0.932359,False,0.000021,0.000140
0.822146,0.943442,False,0.000021,0.000171
0.693517,0.977480,False,0.000021,0.000215
0.441455,0.975701,False,0.000021,0.000169
0.979828,0.984926,False,0.000021,0.000242
0.435221,0.958353,False,0.000021,0.000143
0.979183,0.969844,False,0.000021,0.000134
0.496019,0.961313,False,0.000021,0.000191
0.683008,0.981132,False,0.000021,0.000082
0.773554,0.969241,False,0.000021,0.000203
0.968101,0.985572,False,0.000021,0.000137
0.424366,0.889526,False,0.000021,0.000184
0.492821,0.950734,False,0.000021,0.000074
0.509607,0.975220,False,0.000021,0.000169
0.779157,0.979357,False,0.000021,0.000182
0.277415,0.924324,False,0.000021,0.000223
0.311280,0.961936,False,0.000021,0.000203
0.538213,0.962346,False,0.000021,0.000209
0.840341,0.970473,False,0.000021,0.000200
0.401766,0.977480,False,0.000021,0.000241
0.999964,0.997147,True,0.000021,0.000024
0.999954,0.993360,True,0.000021,0.000024
0.999960,1.000000,True,0.000021,0.000020
0.977738,0.987377,True,0.000021,0.000020
0.723405,0.997147,True,0.000021,0.000010
0.999965,1.000000,True,0.000021,0.000018
0.999958,0.997143,True,0.000021,0.000022
0.479984,0.947014,False,0.000021,0.000095
0.287110,0.967193,False,0.000021,0.000023
0.714343,0.962996,False,0.000021,0.000086
0.919868,0.960638,False,0.000021,0.000073
0.298383,0.975700,False,0.000021,0.000092
