collection	genome_A	genome_B	ani	junctions	shared_tags	raw_inverted_fraction
shigella_sonnei	CP146298.2	OZ477357.1	99.99	0.0	5494.0	0.00255
shigella_sonnei	CP176663.1	CP180280.1	99.82	22.0	5283.0	0.04751
shigella_sonnei	CP176663.1	OZ477357.1	99.97	3.0	5464.0	0.95608
shigella_sonnei	CP180280.1	OZ477357.1	99.74	24.0	5262.0	0.90878
shigella_flexneri	CP182546.1	CP182547.1	95.3	0.0	2152.0	0.0
shigella_flexneri	CP182546.1	CP182548.1	91.71	3.0	1096.0	0.00091
shigella_flexneri	CP182546.1	CP182549.1	94.94	0.0	2037.0	0.00196
shigella_flexneri	CP182546.1	CP182550.1	93.96	0.0	1648.0	0.0
shigella_flexneri	CP182546.1	CP182552.1	94.96	0.0	2122.0	0.00047
shigella_flexneri	CP182546.1	CP182551.1	95.31	0.0	2143.0	0.00093
shigella_flexneri	CP182546.1	CP182553.1	94.67	0.0	2064.0	0.00048
shigella_flexneri	CP182546.1	CP182555.1	94.97	0.0	1747.0	0.00115
shigella_flexneri	CP182546.1	CP182554.1	96.57	0.0	2761.0	0.0
shigella_flexneri	CP182546.1	CP182556.1	94.82	0.0	1941.0	0.00103
shigella_flexneri	CP182546.1	CP182557.1	94.26	29.0	1477.0	0.86256
shigella_flexneri	CP182546.1	CP162042.1	95.83	51.0	2396.0	0.35684
shigella_flexneri	CP182546.1	CP162048.1	95.83	60.0	2387.0	0.37579
shigella_flexneri	CP182546.1	CP162053.1	95.83	50.0	2394.0	0.6249
shigella_flexneri	CP182546.1	CP162059.1	95.83	50.0	2394.0	0.37469
shigella_flexneri	CP182546.1	CP162066.1	95.83	61.0	2392.0	0.64632
shigella_flexneri	CP182546.1	CP162073.1	95.83	59.0	2392.0	0.33236
shigella_flexneri	CP182546.1	CP162080.1	95.83	63.0	2395.0	0.33862
shigella_flexneri	CP182546.1	CP186935.1	96.14	32.0	2462.0	0.85175
shigella_flexneri	CP182546.1	CP189683.1	98.12	0.0	3755.0	0.00053
shigella_flexneri	CP182546.1	AP040255.1	98.11	0.0	3751.0	0.00053
shigella_flexneri	CP182546.1	AP040250.1	98.12	0.0	3750.0	0.00053
shigella_flexneri	CP182546.1	OY725391.1	95.99	37.0	2403.0	0.84353
shigella_flexneri	CP182546.1	OY725486.1	95.81	32.0	2326.0	0.62468
shigella_flexneri	CP182547.1	CP182548.1	92.51	0.0	1153.0	0.0
shigella_flexneri	CP182547.1	CP182549.1	94.13	0.0	1687.0	0.0
shigella_flexneri	CP182547.1	CP182550.1	93.99	0.0	1801.0	0.0
shigella_flexneri	CP182547.1	CP182552.1	94.98	0.0	1731.0	0.0
shigella_flexneri	CP182547.1	CP182551.1	94.41	0.0	1727.0	0.00058
shigella_flexneri	CP182547.1	CP182553.1	94.12	0.0	1694.0	0.0
shigella_flexneri	CP182547.1	CP182555.1	94.13	0.0	1397.0	0.00072
shigella_flexneri	CP182547.1	CP182554.1	96.04	0.0	2363.0	0.0
shigella_flexneri	CP182547.1	CP182556.1	94.01	0.0	1517.0	0.00066
shigella_flexneri	CP182547.1	CP182557.1	92.51	28.0	1079.0	0.83874
shigella_flexneri	CP182547.1	CP162042.1	94.51	54.0	1732.0	0.36085
shigella_flexneri	CP182547.1	CP162048.1	94.51	59.0	1718.0	0.37602
shigella_flexneri	CP182547.1	CP162053.1	94.51	53.0	1728.0	0.62789
shigella_flexneri	CP182547.1	CP162059.1	94.51	53.0	1731.0	0.37146
shigella_flexneri	CP182547.1	CP162066.1	94.52	62.0	1734.0	0.64302
shigella_flexneri	CP182547.1	CP162073.1	94.51	60.0	1734.0	0.32065
shigella_flexneri	CP182547.1	CP162080.1	94.52	67.0	1737.0	0.35463
shigella_flexneri	CP182547.1	CP186935.1	94.51	30.0	1809.0	0.82255
shigella_flexneri	CP182547.1	CP189683.1	96.91	0.0	2870.0	0.00035
shigella_flexneri	CP182547.1	AP040255.1	96.93	0.0	2873.0	0.00035
shigella_flexneri	CP182547.1	AP040250.1	96.93	0.0	2877.0	0.00035
shigella_flexneri	CP182547.1	OY725391.1	94.38	35.0	1744.0	0.81594
shigella_flexneri	CP182547.1	OY725486.1	94.38	31.0	1707.0	0.60574
shigella_flexneri	CP182548.1	CP182549.1	90.99	0.0	902.0	0.0
shigella_flexneri	CP182548.1	CP182550.1	92.98	0.0	1138.0	0.0
shigella_flexneri	CP182548.1	CP182552.1	90.93	3.0	907.0	0.0
shigella_flexneri	CP182548.1	CP182551.1	91.08	0.0	894.0	0.00112
shigella_flexneri	CP182548.1	CP182553.1	91.77	0.0	960.0	0.00104
shigella_flexneri	CP182548.1	CP182555.1	91.03	0.0	768.0	0.0
shigella_flexneri	CP182548.1	CP182554.1	92.87	0.0	1299.0	0.0
shigella_flexneri	CP182548.1	CP182556.1	90.99	0.0	862.0	0.0
shigella_flexneri	CP182548.1	CP182557.1	88.39	26.0	466.0	0.76609
shigella_flexneri	CP182548.1	CP162042.1	89.93	39.0	683.0	0.4202
shigella_flexneri	CP182548.1	CP162048.1	89.83	41.0	667.0	0.43628
shigella_flexneri	CP182548.1	CP162053.1	89.93	39.0	680.0	0.55588
shigella_flexneri	CP182548.1	CP162059.1	89.93	38.0	682.0	0.44135
shigella_flexneri	CP182548.1	CP162066.1	89.9	46.0	679.0	0.5729
shigella_flexneri	CP182548.1	CP162073.1	89.92	41.0	681.0	0.36564
shigella_flexneri	CP182548.1	CP162080.1	89.94	44.0	683.0	0.37482
shigella_flexneri	CP182548.1	CP186935.1	90.28	27.0	761.0	0.77004
shigella_flexneri	CP182548.1	CP189683.1	92.98	3.0	1392.0	0.00216
shigella_flexneri	CP182548.1	AP040255.1	92.98	3.0	1394.0	0.00215
shigella_flexneri	CP182548.1	AP040250.1	92.98	3.0	1398.0	0.00215
shigella_flexneri	CP182548.1	OY725391.1	89.87	26.0	697.0	0.75897
shigella_flexneri	CP182548.1	OY725486.1	90.06	29.0	681.0	0.66373
shigella_flexneri	CP182549.1	CP182550.1	93.09	0.0	1270.0	0.00079
shigella_flexneri	CP182549.1	CP182552.1	94.41	0.0	1637.0	0.00122
shigella_flexneri	CP182549.1	CP182551.1	94.3	0.0	1580.0	0.00063
shigella_flexneri	CP182549.1	CP182553.1	94.08	0.0	1560.0	0.0
shigella_flexneri	CP182549.1	CP182555.1	94.26	0.0	1447.0	0.00138
shigella_flexneri	CP182549.1	CP182554.1	95.05	0.0	2019.0	0.0
shigella_flexneri	CP182549.1	CP182556.1	94.14	0.0	1474.0	0.00272
shigella_flexneri	CP182549.1	CP182557.1	93.83	25.0	1268.0	0.84937
shigella_flexneri	CP182549.1	CP162042.1	94.73	48.0	1794.0	0.34504
shigella_flexneri	CP182549.1	CP162048.1	94.73	56.0	1780.0	0.3618
shigella_flexneri	CP182549.1	CP162053.1	94.73	47.0	1793.0	0.63915
shigella_flexneri	CP182549.1	CP162059.1	94.73	47.0	1794.0	0.36065
shigella_flexneri	CP182549.1	CP162066.1	94.73	57.0	1794.0	0.66332
shigella_flexneri	CP182549.1	CP162073.1	94.73	54.0	1791.0	0.32552
shigella_flexneri	CP182549.1	CP162080.1	94.73	60.0	1796.0	0.34911
shigella_flexneri	CP182549.1	CP186935.1	94.95	27.0	1911.0	0.84406
shigella_flexneri	CP182549.1	CP189683.1	96.63	3.0	2645.0	0.00151
shigella_flexneri	CP182549.1	AP040255.1	96.63	3.0	2645.0	0.00151
shigella_flexneri	CP182549.1	AP040250.1	96.63	3.0	2642.0	0.00151
shigella_flexneri	CP182549.1	OY725391.1	94.94	32.0	1857.0	0.83737
shigella_flexneri	CP182549.1	OY725486.1	94.62	26.0	1734.0	0.64475
shigella_flexneri	CP182550.1	CP182552.1	93.21	0.0	1316.0	0.0
shigella_flexneri	CP182550.1	CP182551.1	93.21	0.0	1274.0	0.00079
shigella_flexneri	CP182550.1	CP182553.1	93.21	0.0	1377.0	0.0
shigella_flexneri	CP182550.1	CP182555.1	92.42	0.0	1028.0	0.0
shigella_flexneri	CP182550.1	CP182554.1	94.84	0.0	1959.0	0.0
shigella_flexneri	CP182550.1	CP182556.1	92.75	0.0	1225.0	0.00082
shigella_flexneri	CP182550.1	CP182557.1	90.97	28.0	732.0	0.82377
shigella_flexneri	CP182550.1	CP162042.1	92.39	52.0	1145.0	0.40873
shigella_flexneri	CP182550.1	CP162048.1	92.39	59.0	1134.0	0.42504
shigella_flexneri	CP182550.1	CP162053.1	92.39	51.0	1141.0	0.58195
shigella_flexneri	CP182550.1	CP162059.1	92.39	51.0	1143.0	0.41645
shigella_flexneri	CP182550.1	CP162066.1	92.39	59.0	1145.0	0.60087
shigella_flexneri	CP182550.1	CP162073.1	92.39	58.0	1145.0	0.37293
shigella_flexneri	CP182550.1	CP162080.1	92.39	62.0	1149.0	0.39426
shigella_flexneri	CP182550.1	CP186935.1	92.55	29.0	1204.0	0.80648
shigella_flexneri	CP182550.1	CP189683.1	95.05	3.0	2115.0	0.00142
shigella_flexneri	CP182550.1	AP040255.1	94.94	3.0	2122.0	0.00141
shigella_flexneri	CP182550.1	AP040250.1	94.94	3.0	2120.0	0.00142
shigella_flexneri	CP182550.1	OY725391.1	92.09	33.0	1152.0	0.80035
shigella_flexneri	CP182550.1	OY725486.1	92.01	31.0	1122.0	0.64617
shigella_flexneri	CP182552.1	CP182551.1	94.62	0.0	1749.0	0.00114
shigella_flexneri	CP182552.1	CP182553.1	94.33	3.0	1689.0	0.00059
shigella_flexneri	CP182552.1	CP182555.1	94.64	0.0	1533.0	0.00065
shigella_flexneri	CP182552.1	CP182554.1	95.64	0.0	2248.0	0.0
shigella_flexneri	CP182552.1	CP182556.1	94.17	0.0	1524.0	0.00066
shigella_flexneri	CP182552.1	CP182557.1	93.48	22.0	1188.0	0.85859
shigella_flexneri	CP182552.1	CP162042.1	95.08	52.0	1916.0	0.35125
shigella_flexneri	CP182552.1	CP162048.1	95.08	60.0	1906.0	0.36149
shigella_flexneri	CP182552.1	CP162053.1	95.08	51.0	1913.0	0.6367
shigella_flexneri	CP182552.1	CP162059.1	95.08	51.0	1913.0	0.36278
shigella_flexneri	CP182552.1	CP162066.1	95.08	62.0	1918.0	0.6585
shigella_flexneri	CP182552.1	CP162073.1	95.08	58.0	1917.0	0.31508
shigella_flexneri	CP182552.1	CP162080.1	95.08	66.0	1921.0	0.35606
shigella_flexneri	CP182552.1	CP186935.1	95.08	26.0	1954.0	0.84033
shigella_flexneri	CP182552.1	CP189683.1	97.01	3.0	2862.0	0.0014
shigella_flexneri	CP182552.1	AP040255.1	97.15	3.0	2863.0	0.00175
shigella_flexneri	CP182552.1	AP040250.1	97.15	3.0	2863.0	0.00175
shigella_flexneri	CP182552.1	OY725391.1	94.94	34.0	1887.0	0.83996
shigella_flexneri	CP182552.1	OY725486.1	94.94	29.0	1834.0	0.6265
shigella_flexneri	CP182551.1	CP182553.1	94.2	0.0	1681.0	0.00179
shigella_flexneri	CP182551.1	CP182555.1	94.73	0.0	1525.0	0.00131
shigella_flexneri	CP182551.1	CP182554.1	95.45	0.0	2197.0	0.00091
shigella_flexneri	CP182551.1	CP182556.1	94.28	2.0	1489.0	0.00202
shigella_flexneri	CP182551.1	CP182557.1	93.6	24.0	1211.0	0.85384
shigella_flexneri	CP182551.1	CP162042.1	95.05	46.0	1993.0	0.33618
shigella_flexneri	CP182551.1	CP162048.1	95.08	53.0	1975.0	0.35949
shigella_flexneri	CP182551.1	CP162053.1	95.05	45.0	1989.0	0.64505
shigella_flexneri	CP182551.1	CP162059.1	95.05	45.0	1991.0	0.35409
shigella_flexneri	CP182551.1	CP162066.1	95.05	57.0	1986.0	0.6566
shigella_flexneri	CP182551.1	CP162073.1	95.06	56.0	1988.0	0.31439
shigella_flexneri	CP182551.1	CP162080.1	95.05	60.0	1990.0	0.32161
shigella_flexneri	CP182551.1	CP186935.1	95.21	25.0	2006.0	0.84447
shigella_flexneri	CP182551.1	CP189683.1	97.01	8.0	2940.0	0.00238
shigella_flexneri	CP182551.1	AP040255.1	97.01	8.0	2936.0	0.00239
shigella_flexneri	CP182551.1	AP040250.1	97.01	8.0	2937.0	0.00238
shigella_flexneri	CP182551.1	OY725391.1	95.08	32.0	1955.0	0.83939
shigella_flexneri	CP182551.1	OY725486.1	94.94	26.0	1885.0	0.60477
shigella_flexneri	CP182553.1	CP182555.1	94.07	0.0	1353.0	0.00074
shigella_flexneri	CP182553.1	CP182554.1	95.2	0.0	2231.0	0.0
shigella_flexneri	CP182553.1	CP182556.1	94.06	0.0	1485.0	0.00202
shigella_flexneri	CP182553.1	CP182557.1	93.21	30.0	1124.0	0.8194
shigella_flexneri	CP182553.1	CP162042.1	94.62	55.0	1689.0	0.36116
shigella_flexneri	CP182553.1	CP162048.1	94.62	62.0	1682.0	0.39001
shigella_flexneri	CP182553.1	CP162053.1	94.62	54.0	1687.0	0.62537
shigella_flexneri	CP182553.1	CP162059.1	94.62	54.0	1687.0	0.37404
shigella_flexneri	CP182553.1	CP162066.1	94.5	62.0	1688.0	0.63803
shigella_flexneri	CP182553.1	CP162073.1	94.62	59.0	1687.0	0.34499
shigella_flexneri	CP182553.1	CP162080.1	94.62	67.0	1692.0	0.36111
shigella_flexneri	CP182553.1	CP186935.1	94.84	32.0	1823.0	0.8113
shigella_flexneri	CP182553.1	CP189683.1	96.51	0.0	2721.0	0.0
shigella_flexneri	CP182553.1	AP040255.1	96.52	0.0	2719.0	0.0
shigella_flexneri	CP182553.1	AP040250.1	96.51	0.0	2722.0	0.0
shigella_flexneri	CP182553.1	OY725391.1	94.73	36.0	1782.0	0.7991
shigella_flexneri	CP182553.1	OY725486.1	94.5	31.0	1677.0	0.62254
shigella_flexneri	CP182555.1	CP182554.1	95.08	0.0	1728.0	0.00058
shigella_flexneri	CP182555.1	CP182556.1	94.39	0.0	1370.0	0.00146
shigella_flexneri	CP182555.1	CP182557.1	94.06	27.0	1338.0	0.8722
shigella_flexneri	CP182555.1	CP162042.1	95.83	46.0	1992.0	0.3489
shigella_flexneri	CP182555.1	CP162048.1	95.83	53.0	1978.0	0.37513
shigella_flexneri	CP182555.1	CP162053.1	95.83	45.0	1990.0	0.6407
shigella_flexneri	CP182555.1	CP162059.1	95.83	45.0	1990.0	0.35879
shigella_flexneri	CP182555.1	CP162066.1	95.83	55.0	1992.0	0.63755
shigella_flexneri	CP182555.1	CP162073.1	95.83	52.0	1991.0	0.32195
shigella_flexneri	CP182555.1	CP162080.1	95.83	60.0	1994.0	0.34002
shigella_flexneri	CP182555.1	CP186935.1	95.58	24.0	2051.0	0.86446
shigella_flexneri	CP182555.1	CP189683.1	96.81	6.0	2331.0	0.00258
shigella_flexneri	CP182555.1	AP040255.1	96.79	6.0	2334.0	0.00257
shigella_flexneri	CP182555.1	AP040250.1	96.79	6.0	2332.0	0.00257
shigella_flexneri	CP182555.1	OY725391.1	95.84	27.0	1987.0	0.85757
shigella_flexneri	CP182555.1	OY725486.1	95.6	29.0	1896.0	0.62711
shigella_flexneri	CP182554.1	CP182556.1	94.93	0.0	1948.0	0.0
shigella_flexneri	CP182554.1	CP182557.1	94.12	30.0	1420.0	0.84225
shigella_flexneri	CP182554.1	CP162042.1	95.83	57.0	2264.0	0.375
shigella_flexneri	CP182554.1	CP162048.1	95.83	64.0	2250.0	0.38489
shigella_flexneri	CP182554.1	CP162053.1	95.83	56.0	2260.0	0.61549
shigella_flexneri	CP182554.1	CP162059.1	95.83	56.0	2261.0	0.3839
shigella_flexneri	CP182554.1	CP162066.1	95.83	66.0	2263.0	0.63544
shigella_flexneri	CP182554.1	CP162073.1	95.81	63.0	2261.0	0.3441
shigella_flexneri	CP182554.1	CP162080.1	95.83	69.0	2267.0	0.36215
shigella_flexneri	CP182554.1	CP186935.1	96.01	31.0	2366.0	0.82967
shigella_flexneri	CP182554.1	CP189683.1	98.27	3.0	3718.0	0.00108
shigella_flexneri	CP182554.1	AP040255.1	98.27	3.0	3720.0	0.00134
shigella_flexneri	CP182554.1	AP040250.1	98.28	3.0	3722.0	0.00134
shigella_flexneri	CP182554.1	OY725391.1	95.57	35.0	2283.0	0.82523
shigella_flexneri	CP182554.1	OY725486.1	95.43	33.0	2220.0	0.63559
shigella_flexneri	CP182556.1	CP182557.1	93.95	26.0	1206.0	0.83085
shigella_flexneri	CP182556.1	CP162042.1	94.94	43.0	1692.0	0.36407
shigella_flexneri	CP182556.1	CP162048.1	94.84	50.0	1686.0	0.3968
shigella_flexneri	CP182556.1	CP162053.1	94.94	42.0	1688.0	0.61493
shigella_flexneri	CP182556.1	CP162059.1	94.94	42.0	1690.0	0.38343
shigella_flexneri	CP182556.1	CP162066.1	94.84	52.0	1690.0	0.62781
shigella_flexneri	CP182556.1	CP162073.1	94.84	49.0	1686.0	0.34638
shigella_flexneri	CP182556.1	CP162080.1	94.84	56.0	1694.0	0.35006
shigella_flexneri	CP182556.1	CP186935.1	95.11	29.0	1822.0	0.80845
shigella_flexneri	CP182556.1	CP189683.1	96.5	0.0	2548.0	0.00039
shigella_flexneri	CP182556.1	AP040255.1	96.5	0.0	2552.0	0.00039
shigella_flexneri	CP182556.1	AP040250.1	96.5	0.0	2549.0	0.00039
shigella_flexneri	CP182556.1	OY725391.1	95.06	36.0	1750.0	0.81257
shigella_flexneri	CP182556.1	OY725486.1	94.73	33.0	1657.0	0.62643
shigella_flexneri	CP182557.1	CP162042.1	95.83	39.0	2154.0	0.62999
shigella_flexneri	CP182557.1	CP162048.1	95.83	44.0	2140.0	0.63505
shigella_flexneri	CP182557.1	CP162053.1	95.83	37.0	2153.0	0.35485
shigella_flexneri	CP182557.1	CP162059.1	95.83	37.0	2152.0	0.64498
shigella_flexneri	CP182557.1	CP162066.1	95.83	47.0	2159.0	0.34414
shigella_flexneri	CP182557.1	CP162073.1	95.83	42.0	2156.0	0.67022
shigella_flexneri	CP182557.1	CP162080.1	95.83	49.0	2159.0	0.62992
shigella_flexneri	CP182557.1	CP186935.1	96.51	3.0	2568.0	0.0
shigella_flexneri	CP182557.1	CP189683.1	95.6	33.0	2032.0	0.84941
shigella_flexneri	CP182557.1	AP040255.1	95.6	32.0	2030.0	0.84926
shigella_flexneri	CP182557.1	AP040250.1	95.6	32.0	2031.0	0.84835
shigella_flexneri	CP182557.1	OY725391.1	96.52	15.0	2414.0	0.0145
shigella_flexneri	CP182557.1	OY725486.1	95.75	9.0	2181.0	0.3205
shigella_flexneri	CP162042.1	CP162048.1	99.94	10.0	5281.0	0.10547
shigella_flexneri	CP162042.1	CP162053.1	99.99	4.0	5356.0	0.96471
shigella_flexneri	CP162042.1	CP162059.1	99.98	2.0	5369.0	0.01527
shigella_flexneri	CP162042.1	CP162066.1	99.96	14.0	5338.0	0.89116
shigella_flexneri	CP162042.1	CP162073.1	99.94	8.0	5337.0	0.06015
shigella_flexneri	CP162042.1	CP162080.1	99.96	20.0	5317.0	0.12846
shigella_flexneri	CP162042.1	CP186935.1	98.26	44.0	3561.0	0.62791
shigella_flexneri	CP162042.1	CP189683.1	98.19	67.0	3433.0	0.33935
shigella_flexneri	CP162042.1	AP040255.1	98.18	67.0	3424.0	0.3382
shigella_flexneri	CP162042.1	AP040250.1	98.17	67.0	3438.0	0.33653
shigella_flexneri	CP162042.1	OY725391.1	98.01	48.0	3462.0	0.62767
shigella_flexneri	CP162042.1	OY725486.1	97.69	44.0	3300.0	0.38576
shigella_flexneri	CP162048.1	CP162053.1	99.94	12.0	5280.0	0.88598
shigella_flexneri	CP162048.1	CP162059.1	99.94	10.0	5283.0	0.08953
shigella_flexneri	CP162048.1	CP162066.1	99.98	14.0	5312.0	0.90456
shigella_flexneri	CP162048.1	CP162073.1	99.97	5.0	5316.0	0.05775
shigella_flexneri	CP162048.1	CP162080.1	99.96	17.0	5295.0	0.15071
shigella_flexneri	CP162048.1	CP186935.1	98.19	49.0	3535.0	0.62008
shigella_flexneri	CP162048.1	CP189683.1	98.15	72.0	3410.0	0.36628
shigella_flexneri	CP162048.1	AP040255.1	98.15	72.0	3409.0	0.36609
shigella_flexneri	CP162048.1	AP040250.1	98.14	72.0	3418.0	0.36776
shigella_flexneri	CP162048.1	OY725391.1	97.96	53.0	3454.0	0.61031
shigella_flexneri	CP162048.1	OY725486.1	97.69	49.0	3282.0	0.37112
shigella_flexneri	CP162053.1	CP162059.1	99.99	1.0	5359.0	0.97649
shigella_flexneri	CP162053.1	CP162066.1	99.97	13.0	5336.0	0.07253
shigella_flexneri	CP162053.1	CP162073.1	99.96	7.0	5330.0	0.93283
shigella_flexneri	CP162053.1	CP162080.1	99.96	18.0	5312.0	0.83735
shigella_flexneri	CP162053.1	CP186935.1	98.28	39.0	3559.0	0.356
shigella_flexneri	CP162053.1	CP189683.1	98.17	65.0	3422.0	0.62653
shigella_flexneri	CP162053.1	AP040255.1	98.17	65.0	3421.0	0.62613
shigella_flexneri	CP162053.1	AP040250.1	98.15	65.0	3427.0	0.62708
shigella_flexneri	CP162053.1	OY725391.1	98.01	44.0	3462.0	0.35702
shigella_flexneri	CP162053.1	OY725486.1	97.69	41.0	3299.0	0.59836
shigella_flexneri	CP162059.1	CP162066.1	99.96	12.0	5340.0	0.90318
shigella_flexneri	CP162059.1	CP162073.1	99.95	6.0	5341.0	0.04662
shigella_flexneri	CP162059.1	CP162080.1	99.94	16.0	5322.0	0.14036
shigella_flexneri	CP162059.1	CP186935.1	98.27	42.0	3560.0	0.64298
shigella_flexneri	CP162059.1	CP189683.1	98.01	65.0	3431.0	0.35616
shigella_flexneri	CP162059.1	AP040255.1	98.28	65.0	3422.0	0.35447
shigella_flexneri	CP162059.1	AP040250.1	98.28	65.0	3436.0	0.35274
shigella_flexneri	CP162059.1	OY725391.1	98.01	45.0	3462.0	0.64269
shigella_flexneri	CP162059.1	OY725486.1	97.69	42.0	3300.0	0.40061
shigella_flexneri	CP162066.1	CP162073.1	99.97	10.0	5419.0	0.88393
shigella_flexneri	CP162066.1	CP162080.1	99.99	9.0	5415.0	0.80868
shigella_flexneri	CP162066.1	CP186935.1	98.27	52.0	3562.0	0.3644
shigella_flexneri	CP162066.1	CP189683.1	98.06	77.0	3470.0	0.63718
shigella_flexneri	CP162066.1	AP040255.1	98.16	77.0	3458.0	0.63534
shigella_flexneri	CP162066.1	AP040250.1	98.16	77.0	3479.0	0.63294
shigella_flexneri	CP162066.1	OY725391.1	97.97	59.0	3476.0	0.36594
shigella_flexneri	CP162066.1	OY725486.1	97.71	54.0	3312.0	0.61232
shigella_flexneri	CP162073.1	CP162080.1	99.98	13.0	5401.0	0.11942
shigella_flexneri	CP162073.1	CP186935.1	97.88	49.0	3562.0	0.6603
shigella_flexneri	CP162073.1	CP189683.1	98.12	75.0	3466.0	0.32602
shigella_flexneri	CP162073.1	AP040255.1	98.03	75.0	3456.0	0.32726
shigella_flexneri	CP162073.1	AP040250.1	97.88	75.0	3475.0	0.32662
shigella_flexneri	CP162073.1	OY725391.1	97.97	54.0	3474.0	0.654
shigella_flexneri	CP162073.1	OY725486.1	97.71	48.0	3312.0	0.41697
shigella_flexneri	CP162080.1	CP186935.1	98.29	56.0	3563.0	0.62363
shigella_flexneri	CP162080.1	CP189683.1	98.06	81.0	3473.0	0.34351
shigella_flexneri	CP162080.1	AP040255.1	98.17	81.0	3461.0	0.3447
shigella_flexneri	CP162080.1	AP040250.1	98.17	81.0	3482.0	0.34434
shigella_flexneri	CP162080.1	OY725391.1	98.08	62.0	3472.0	0.61895
shigella_flexneri	CP162080.1	OY725486.1	97.71	58.0	3309.0	0.37927
shigella_flexneri	CP186935.1	CP189683.1	98.22	29.0	3409.0	0.83925
shigella_flexneri	CP186935.1	AP040255.1	97.91	29.0	3407.0	0.83974
shigella_flexneri	CP186935.1	AP040250.1	98.19	29.0	3408.0	0.83891
shigella_flexneri	CP186935.1	OY725391.1	99.12	15.0	4422.0	0.01131
shigella_flexneri	CP186935.1	OY725486.1	98.24	13.0	3681.0	0.326
shigella_flexneri	CP189683.1	AP040255.1	99.98	0.0	5410.0	0.00055
shigella_flexneri	CP189683.1	AP040250.1	99.99	0.0	5427.0	0.00258
shigella_flexneri	CP189683.1	OY725391.1	97.9	36.0	3300.0	0.83485
shigella_flexneri	CP189683.1	OY725486.1	97.7	35.0	3235.0	0.62071
shigella_flexneri	AP040255.1	AP040250.1	99.98	0.0	5434.0	0.00055
shigella_flexneri	AP040255.1	OY725391.1	97.92	36.0	3299.0	0.83419
shigella_flexneri	AP040255.1	OY725486.1	97.74	35.0	3228.0	0.62144
shigella_flexneri	AP040250.1	OY725391.1	97.89	36.0	3314.0	0.83404
shigella_flexneri	AP040250.1	OY725486.1	97.7	35.0	3239.0	0.6218
shigella_flexneri	OY725391.1	OY725486.1	98.26	24.0	3655.0	0.33461
